,season,round,driver,driver_points,driver_wins,driver_standings_pos
6177,1972,11,regazzoni,13.0,0.0,6.0
6178,1972,11,hailwood,13.0,0.0,7.0
6179,1972,11,amon,11.0,0.0,8.0
6180,1972,11,beltoise,9.0,1.0,9.0
6181,1972,11,cevert,9.0,0.0,10.0
6182,1972,11,peterson,9.0,0.0,11.0
6183,1972,11,ganley,4.0,0.0,12.0
6184,1972,11,redman,4.0,0.0,13.0
6185,1972,11,hill,4.0,0.0,14.0
6186,1972,11,reutemann,0.0,0.0,22.0
6187,1972,11,adamich,3.0,0.0,15.0
6188,1972,11,mario_andretti,3.0,0.0,16.0
6189,1972,11,pace,3.0,0.0,17.0
6190,1972,11,schenken,2.0,0.0,18.0
6191,1972,11,merzario,1.0,0.0,19.0
6192,1972,11,gethin,1.0,0.0,20.0
6193,1972,11,wilson_fittipaldi,0.0,0.0,21.0
6194,1972,11,lauda,0.0,0.0,23.0
6195,1972,11,marko,0.0,0.0,24.0
6196,1972,11,beuttler,0.0,0.0,25.0
6197,1972,11,pescarolo,0.0,0.0,26.0
6198,1972,11,walker,0.0,0.0,27.0
6199,1972,11,stommelen,0.0,0.0,28.0
6200,1972,11,wisell,0.0,0.0,29.0
6201,1972,11,galli,0.0,0.0,30.0
6202,1972,12,emerson_fittipaldi,61.0,5.0,1.0
6203,1972,12,stewart,36.0,3.0,2.0
6204,1972,12,hulme,35.0,1.0,3.0
6205,1972,12,ickx,25.0,1.0,4.0
6206,1972,12,revson,23.0,0.0,5.0
6207,1972,12,cevert,9.0,0.0,10.0
6208,1972,12,regazzoni,15.0,0.0,6.0
6209,1972,12,hailwood,13.0,0.0,7.0
6210,1972,12,peterson,9.0,0.0,11.0
6211,1972,12,amon,12.0,0.0,8.0
6212,1972,12,beltoise,9.0,1.0,9.0
6213,1972,12,mario_andretti,3.0,0.0,17.0
6214,1972,12,ganley,4.0,0.0,12.0
6215,1972,12,redman,4.0,0.0,13.0
6216,1972,12,hill,4.0,0.0,14.0
6217,1972,12,reutemann,3.0,0.0,15.0
6218,1972,12,adamich,3.0,0.0,16.0
6219,1972,12,pace,3.0,0.0,18.0
6220,1972,12,schenken,2.0,0.0,19.0
6221,1972,12,merzario,1.0,0.0,20.0
6222,1972,12,gethin,1.0,0.0,21.0
6223,1972,12,wilson_fittipaldi,0.0,0.0,22.0
6224,1972,12,lauda,0.0,0.0,23.0
6225,1972,12,depailler,0.0,0.0,0.0
6226,1972,12,marko,0.0,0.0,24.0
6227,1972,12,beuttler,0.0,0.0,25.0
6228,1972,12,pescarolo,0.0,0.0,26.0
6229,1972,12,walker,0.0,0.0,27.0
6230,1972,12,scheckter,0.0,0.0,0.0
6231,1972,12,stommelen,0.0,0.0,28.0
6232,1973,1,emerson_fittipaldi,0.0,0.0,0.0
6233,1973,1,cevert,0.0,0.0,0.0
6234,1973,1,stewart,0.0,0.0,0.0
6235,1973,1,ickx,0.0,0.0,0.0
6236,1973,1,hulme,0.0,0.0,0.0
6237,1973,1,wilson_fittipaldi,0.0,0.0,0.0
6238,1973,1,regazzoni,0.0,0.0,0.0
6239,1973,1,revson,0.0,0.0,0.0
6240,1973,1,merzario,0.0,0.0,0.0
6241,1973,1,beuttler,0.0,0.0,0.0
6242,1973,1,jarier,0.0,0.0,0.0
6243,1973,1,beltoise,0.0,0.0,0.0
6244,1973,1,ganley,0.0,0.0,0.0
6245,1973,1,peterson,0.0,0.0,0.0
6246,1973,1,lauda,0.0,0.0,0.0
6247,1973,1,reutemann,0.0,0.0,0.0
6248,1973,1,hailwood,0.0,0.0,0.0
6249,1973,1,pace,0.0,0.0,0.0
6250,1973,1,galli,0.0,0.0,0.0
6251,1973,2,emerson_fittipaldi,9.0,1.0,1.0
6252,1973,2,stewart,4.0,0.0,3.0
6253,1973,2,cevert,6.0,0.0,2.0
6254,1973,2,hulme,2.0,0.0,5.0
6255,1973,2,ickx,3.0,0.0,4.0
6256,1973,2,merzario,0.0,0.0,9.0
6257,1973,2,regazzoni,0.0,0.0,7.0
6258,1973,2,wilson_fittipaldi,1.0,0.0,6.0
6259,1973,2,ganley,0.0,0.0,13.0
6260,1973,2,lauda,0.0,0.0,15.0
6261,1973,2,revson,0.0,0.0,8.0
6262,1973,2,galli,0.0,0.0,19.0
6263,1973,2,beuttler,0.0,0.0,10.0
6264,1973,2,reutemann,0.0,0.0,16.0
6265,1973,2,bueno,0.0,0.0,0.0
6266,1973,2,jarier,0.0,0.0,11.0
6267,1973,2,beltoise,0.0,0.0,12.0
6268,1973,2,peterson,0.0,0.0,14.0
6269,1973,2,pace,0.0,0.0,18.0
6270,1973,2,hailwood,0.0,0.0,17.0
6271,1973,3,emerson_fittipaldi,18.0,2.0,1.0
6272,1973,3,stewart,10.0,0.0,2.0
6273,1973,3,hulme,6.0,0.0,4.0
6274,1973,3,revson,0.0,0.0,11.0
6275,1973,3,cevert,6.0,0.0,3.0
6276,1973,3,merzario,3.0,0.0,6.0
6277,1973,3,ickx,5.0,0.0,5.0
6278,1973,3,regazzoni,1.0,0.0,7.0
6279,1973,3,wilson_fittipaldi,1.0,0.0,8.0
6280,1973,3,follmer,0.0,0.0,0.0
6281,1973,3,ganley,0.0,0.0,9.0
6282,1973,3,reutemann,0.0,0.0,14.0
6283,1973,3,lauda,0.0,0.0,10.0
6284,1973,3,adamich,0.0,0.0,0.0
6285,1973,3,galli,0.0,0.0,12.0
6286,1973,3,scheckter,0.0,0.0,0.0
6287,1973,3,beuttler,0.0,0.0,13.0
6288,1973,3,peterson,0.0,0.0,18.0
6289,1973,3,bueno,0.0,0.0,15.0
6290,1973,3,jarier,0.0,0.0,16.0
6291,1973,3,beltoise,0.0,0.0,17.0
6292,1973,3,pace,0.0,0.0,19.0
6293,1973,3,keizan,0.0,0.0,0.0
6294,1973,3,hailwood,0.0,0.0,20.0
6295,1973,3,pretorius,0.0,0.0,0.0
6296,1973,3,oliver,0.0,0.0,0.0
6297,1973,3,charlton,0.0,0.0,0.0
6298,1973,4,emerson_fittipaldi,22.0,2.0,1.0
6299,1973,4,stewart,19.0,1.0,2.0
6300,1973,4,cevert,6.0,0.0,5.0
6301,1973,4,revson,6.0,0.0,4.0
6302,1973,4,hulme,8.0,0.0,3.0
6303,1973,4,merzario,6.0,0.0,6.0
6304,1973,4,follmer,1.0,0.0,10.0
6305,1973,4,ickx,5.0,0.0,7.0
6306,1973,4,beltoise,0.0,0.0,21.0
6307,1973,4,regazzoni,1.0,0.0,8.0
6308,1973,4,wilson_fittipaldi,1.0,0.0,9.0
6309,1973,4,ganley,0.0,0.0,11.0
6310,1973,4,beuttler,0.0,0.0,17.0
6311,1973,4,reutemann,0.0,0.0,12.0
6312,1973,4,lauda,0.0,0.0,13.0
6313,1973,4,adamich,0.0,0.0,14.0
6314,1973,4,pescarolo,0.0,0.0,0.0
6315,1973,4,galli,0.0,0.0,15.0
6316,1973,4,scheckter,0.0,0.0,16.0
6317,1973,4,peterson,0.0,0.0,18.0
6318,1973,4,bueno,0.0,0.0,19.0
6319,1973,4,jarier,0.0,0.0,20.0
6320,1973,4,pace,0.0,0.0,22.0
6321,1973,4,keizan,0.0,0.0,23.0
6322,1973,4,hailwood,0.0,0.0,24.0
6323,1973,4,hill,0.0,0.0,0.0
6324,1973,4,pretorius,0.0,0.0,25.0
6325,1973,4,oliver,0.0,0.0,26.0
6326,1973,4,charlton,0.0,0.0,27.0
6327,1973,5,emerson_fittipaldi,31.0,3.0,1.0
6328,1973,5,stewart,19.0,1.0,2.0
6329,1973,5,cevert,12.0,0.0,3.0
6330,1973,5,revson,9.0,0.0,4.0
6331,1973,5,hulme,9.0,0.0,5.0
6332,1973,5,merzario,6.0,0.0,6.0
6333,1973,5,follmer,5.0,0.0,7.0
6334,1973,5,ickx,5.0,0.0,8.0
6335,1973,5,adamich,0.0,0.0,16.0
6336,1973,5,lauda,0.0,0.0,15.0
6337,1973,5,beltoise,2.0,0.0,9.0
6338,1973,5,regazzoni,1.0,0.0,10.0
6339,1973,5,wilson_fittipaldi,1.0,0.0,11.0
6340,1973,5,amon,0.0,0.0,0.0
6341,1973,5,beuttler,0.0,0.0,13.0
6342,1973,5,ganley,0.0,0.0,12.0
6343,1973,5,reutemann,0.0,0.0,14.0
6344,1973,5,pace,0.0,0.0,23.0
6345,1973,5,pescarolo,0.0,0.0,17.0
6346,1973,5,galli,0.0,0.0,18.0
6347,1973,5,hill,0.0,0.0,26.0
6348,1973,5,scheckter,0.0,0.0,19.0
6349,1973,5,peterson,0.0,0.0,20.0
6350,1973,5,bueno,0.0,0.0,21.0
6351,1973,5,jarier,0.0,0.0,22.0
6352,1973,5,keizan,0.0,0.0,24.0
6353,1973,5,hailwood,0.0,0.0,25.0
6354,1973,5,pretorius,0.0,0.0,27.0
6355,1973,5,oliver,0.0,0.0,28.0
6356,1973,5,charlton,0.0,0.0,29.0
6357,1973,6,emerson_fittipaldi,35.0,3.0,1.0
6358,1973,6,stewart,28.0,2.0,2.0
6359,1973,6,cevert,18.0,0.0,3.0
6360,1973,6,revson,9.0,0.0,4.0
6361,1973,6,hulme,9.0,0.0,5.0
6362,1973,6,merzario,6.0,0.0,6.0
6363,1973,6,follmer,5.0,0.0,7.0
6364,1973,6,ickx,5.0,0.0,8.0
6365,1973,6,peterson,0.0,0.0,23.0
6366,1973,6,adamich,3.0,0.0,9.0
6367,1973,6,lauda,2.0,0.0,10.0
6368,1973,6,beltoise,2.0,0.0,11.0
6369,1973,6,regazzoni,1.0,0.0,12.0
6370,1973,6,wilson_fittipaldi,1.0,0.0,13.0
6371,1973,6,amon,1.0,0.0,14.0
6372,1973,6,beuttler,0.0,0.0,15.0
6373,1973,6,ganley,0.0,0.0,16.0
6374,1973,6,reutemann,0.0,0.0,17.0
6375,1973,6,pace,0.0,0.0,18.0
6376,1973,6,hailwood,0.0,0.0,27.0
6377,1973,6,pescarolo,0.0,0.0,19.0
6378,1973,6,galli,0.0,0.0,20.0
6379,1973,6,hill,0.0,0.0,21.0
6380,1973,6,hunt,0.0,0.0,0.0
6381,1973,6,scheckter,0.0,0.0,22.0
6382,1973,6,oliver,0.0,0.0,29.0
6383,1973,6,bueno,0.0,0.0,24.0
6384,1973,6,jarier,0.0,0.0,25.0
6385,1973,6,keizan,0.0,0.0,26.0
6386,1973,6,pretorius,0.0,0.0,28.0
6387,1973,7,emerson_fittipaldi,41.0,3.0,1.0
6388,1973,7,stewart,37.0,3.0,2.0
6389,1973,7,cevert,21.0,0.0,3.0
6390,1973,7,hulme,10.0,0.0,5.0
6391,1973,7,revson,11.0,0.0,4.0
6392,1973,7,peterson,4.0,0.0,9.0
6393,1973,7,merzario,6.0,0.0,6.0
6394,1973,7,ickx,5.0,0.0,8.0
6395,1973,7,follmer,5.0,0.0,7.0
6396,1973,7,adamich,3.0,0.0,10.0
6397,1973,7,reutemann,0.0,0.0,18.0
6398,1973,7,lauda,2.0,0.0,11.0
6399,1973,7,beltoise,2.0,0.0,12.0
6400,1973,7,regazzoni,1.0,0.0,13.0
6401,1973,7,wilson_fittipaldi,1.0,0.0,14.0
6402,1973,7,amon,1.0,0.0,15.0
6403,1973,7,beuttler,0.0,0.0,16.0
6404,1973,7,ganley,0.0,0.0,17.0
6405,1973,7,pace,0.0,0.0,19.0
6406,1973,7,hailwood,0.0,0.0,20.0
6407,1973,7,pescarolo,0.0,0.0,21.0
6408,1973,7,galli,0.0,0.0,22.0
6409,1973,7,hill,0.0,0.0,23.0
6410,1973,7,hunt,0.0,0.0,24.0
6411,1973,7,scheckter,0.0,0.0,25.0
6412,1973,7,oliver,0.0,0.0,26.0
6413,1973,7,bueno,0.0,0.0,27.0
6414,1973,7,jarier,0.0,0.0,28.0
6415,1973,7,keizan,0.0,0.0,29.0
6416,1973,7,pretorius,0.0,0.0,30.0
6417,1973,8,stewart,39.0,3.0,2.0
6418,1973,8,emerson_fittipaldi,41.0,3.0,1.0
6419,1973,8,cevert,25.0,0.0,3.0
6420,1973,8,peterson,10.0,0.0,6.0
6421,1973,8,hulme,19.0,1.0,4.0
6422,1973,8,revson,11.0,0.0,5.0
6423,1973,8,ickx,6.0,0.0,8.0
6424,1973,8,reutemann,3.0,0.0,11.0
6425,1973,8,merzario,6.0,0.0,7.0
6426,1973,8,follmer,5.0,0.0,9.0
6427,1973,8,adamich,3.0,0.0,10.0
6428,1973,8,lauda,2.0,0.0,12.0
6429,1973,8,beltoise,2.0,0.0,13.0
6430,1973,8,regazzoni,1.0,0.0,14.0
6431,1973,8,hunt,0.0,0.0,24.0
6432,1973,8,wilson_fittipaldi,1.0,0.0,15.0
6433,1973,8,amon,1.0,0.0,16.0
6434,1973,8,beuttler,0.0,0.0,17.0
6435,1973,8,ganley,0.0,0.0,18.0
6436,1973,8,pace,0.0,0.0,19.0
6437,1973,8,hailwood,0.0,0.0,20.0
6438,1973,8,pescarolo,0.0,0.0,21.0
6439,1973,8,hill,0.0,0.0,23.0
6440,1973,8,galli,0.0,0.0,22.0
6441,1973,8,scheckter,0.0,0.0,25.0
6442,1973,8,oliver,0.0,0.0,26.0
6443,1973,8,bueno,0.0,0.0,27.0
6444,1973,8,opel,0.0,0.0,0.0
6445,1973,8,jarier,0.0,0.0,28.0
6446,1973,8,keizan,0.0,0.0,29.0
6447,1973,9,stewart,42.0,3.0,1.0
6448,1973,9,emerson_fittipaldi,41.0,3.0,2.0
6449,1973,9,cevert,31.0,0.0,3.0
6450,1973,9,peterson,19.0,1.0,4.0
6451,1973,9,hulme,19.0,1.0,5.0
6452,1973,9,revson,11.0,0.0,6.0
6453,1973,9,reutemann,7.0,0.0,8.0
6454,1973,9,ickx,8.0,0.0,7.0
6455,1973,9,merzario,6.0,0.0,9.0
6456,1973,9,follmer,5.0,0.0,10.0
6457,1973,9,hunt,1.0,0.0,15.0
6458,1973,9,adamich,3.0,0.0,11.0
6459,1973,9,lauda,2.0,0.0,12.0
6460,1973,9,beltoise,2.0,0.0,13.0
6461,1973,9,regazzoni,1.0,0.0,14.0
6462,1973,9,wilson_fittipaldi,1.0,0.0,16.0
6463,1973,9,amon,1.0,0.0,17.0
6464,1973,9,beuttler,0.0,0.0,18.0
6465,1973,9,ganley,0.0,0.0,19.0
6466,1973,9,pace,0.0,0.0,20.0
6467,1973,9,hailwood,0.0,0.0,21.0
6468,1973,9,pescarolo,0.0,0.0,22.0
6469,1973,9,hill,0.0,0.0,23.0
6470,1973,9,galli,0.0,0.0,24.0
6471,1973,9,scheckter,0.0,0.0,25.0
6472,1973,9,oliver,0.0,0.0,26.0
6473,1973,9,bueno,0.0,0.0,27.0
6474,1973,9,opel,0.0,0.0,28.0
6475,1973,9,jarier,0.0,0.0,29.0
6476,1973,9,keizan,0.0,0.0,30.0
6477,1973,10,stewart,42.0,3.0,1.0
6478,1973,10,emerson_fittipaldi,41.0,3.0,2.0
6479,1973,10,cevert,33.0,0.0,3.0
6480,1973,10,peterson,25.0,1.0,4.0
6481,1973,10,revson,20.0,1.0,6.0
6482,1973,10,hulme,23.0,1.0,5.0
6483,1973,10,reutemann,8.0,0.0,7.0
6484,1973,10,hunt,4.0,0.0,11.0
6485,1973,10,ickx,8.0,0.0,8.0
6486,1973,10,merzario,6.0,0.0,9.0
6487,1973,10,follmer,5.0,0.0,10.0
6488,1973,10,beltoise,2.0,0.0,14.0
6489,1973,10,adamich,3.0,0.0,12.0
6490,1973,10,lauda,2.0,0.0,13.0
6491,1973,10,regazzoni,1.0,0.0,15.0
6492,1973,10,wilson_fittipaldi,1.0,0.0,16.0
6493,1973,10,amon,1.0,0.0,17.0
6494,1973,10,lennep,0.0,0.0,0.0
6495,1973,10,beuttler,0.0,0.0,18.0
6496,1973,10,pace,0.0,0.0,20.0
6497,1973,10,ganley,0.0,0.0,19.0
6498,1973,10,hailwood,0.0,0.0,21.0
6499,1973,10,pescarolo,0.0,0.0,22.0
6500,1973,10,hill,0.0,0.0,23.0
6501,1973,10,galli,0.0,0.0,24.0
6502,1973,10,scheckter,0.0,0.0,25.0
6503,1973,10,oliver,0.0,0.0,26.0
6504,1973,10,bueno,0.0,0.0,27.0
6505,1973,10,opel,0.0,0.0,28.0
6506,1973,10,jarier,0.0,0.0,29.0
6507,1973,11,stewart,51.0,4.0,1.0
6508,1973,11,cevert,39.0,0.0,3.0
6509,1973,11,emerson_fittipaldi,41.0,3.0,2.0
6510,1973,11,peterson,25.0,1.0,4.0
6511,1973,11,revson,23.0,1.0,5.0
6512,1973,11,hulme,23.0,1.0,6.0
6513,1973,11,ickx,8.0,0.0,9.0
6514,1973,11,reutemann,8.0,0.0,7.0
6515,1973,11,hunt,8.0,0.0,8.0
6516,1973,11,merzario,6.0,0.0,10.0
6517,1973,11,follmer,5.0,0.0,11.0
6518,1973,11,beltoise,4.0,0.0,12.0
6519,1973,11,pace,0.0,0.0,20.0
6520,1973,11,adamich,3.0,0.0,13.0
6521,1973,11,wilson_fittipaldi,1.0,0.0,16.0
6522,1973,11,lauda,2.0,0.0,14.0
6523,1973,11,regazzoni,1.0,0.0,15.0
6524,1973,11,amon,1.0,0.0,17.0
6525,1973,11,lennep,1.0,0.0,18.0
6526,1973,11,beuttler,0.0,0.0,19.0
6527,1973,11,ganley,0.0,0.0,21.0
6528,1973,11,mass,0.0,0.0,0.0
6529,1973,11,oliver,0.0,0.0,27.0
6530,1973,11,pescarolo,0.0,0.0,23.0
6531,1973,11,hailwood,0.0,0.0,22.0
6532,1973,11,hill,0.0,0.0,24.0
6533,1973,11,galli,0.0,0.0,25.0
6534,1973,11,scheckter,0.0,0.0,26.0
6535,1973,11,stommelen,0.0,0.0,0.0
6536,1973,11,bueno,0.0,0.0,28.0
6537,1973,12,stewart,60.0,5.0,1.0
6538,1973,12,cevert,45.0,0.0,2.0
6539,1973,12,emerson_fittipaldi,42.0,3.0,3.0
6540,1973,12,peterson,25.0,1.0,4.0
6541,1973,12,revson,23.0,1.0,5.0
6542,1973,12,hulme,23.0,1.0,6.0
6543,1973,12,ickx,12.0,0.0,7.0
6544,1973,12,reutemann,8.0,0.0,8.0
6545,1973,12,hunt,8.0,0.0,9.0
6546,1973,12,pace,3.0,0.0,13.0
6547,1973,12,merzario,6.0,0.0,10.0
6548,1973,12,beltoise,4.0,0.0,12.0
6549,1973,12,follmer,5.0,0.0,11.0
6550,1973,12,adamich,3.0,0.0,14.0
6551,1973,12,wilson_fittipaldi,3.0,0.0,15.0
6552,1973,12,lauda,2.0,0.0,16.0
6553,1973,12,regazzoni,1.0,0.0,17.0
6554,1973,12,lennep,1.0,0.0,19.0
6555,1973,12,amon,1.0,0.0,18.0
6556,1973,12,beuttler,0.0,0.0,20.0
6557,1973,12,ganley,0.0,0.0,21.0
6558,1973,12,mass,0.0,0.0,22.0
6559,1973,12,hailwood,0.0,0.0,25.0
6560,1973,12,oliver,0.0,0.0,23.0
6561,1973,12,pescarolo,0.0,0.0,24.0
6562,1973,12,hill,0.0,0.0,26.0
6563,1973,12,galli,0.0,0.0,27.0
6564,1973,12,scheckter,0.0,0.0,28.0
6565,1973,12,stommelen,0.0,0.0,29.0
6566,1973,12,bueno,0.0,0.0,30.0
6567,1973,13,stewart,66.0,5.0,1.0
6568,1973,13,emerson_fittipaldi,42.0,3.0,3.0
6569,1973,13,cevert,45.0,0.0,2.0
6570,1973,13,peterson,34.0,2.0,4.0
6571,1973,13,revson,23.0,1.0,5.0
6572,1973,13,hulme,23.0,1.0,6.0
6573,1973,13,reutemann,11.0,0.0,8.0
6574,1973,13,ickx,12.0,0.0,7.0
6575,1973,13,hunt,8.0,0.0,9.0
6576,1973,13,pace,7.0,0.0,10.0
6577,1973,13,merzario,6.0,0.0,11.0
6578,1973,13,beltoise,6.0,0.0,12.0
6579,1973,13,follmer,5.0,0.0,13.0
6580,1973,13,adamich,3.0,0.0,14.0
6581,1973,13,wilson_fittipaldi,3.0,0.0,15.0
6582,1973,13,lauda,2.0,0.0,16.0
6583,1973,13,regazzoni,2.0,0.0,17.0
6584,1973,13,lennep,1.0,0.0,18.0
6585,1973,13,amon,1.0,0.0,19.0
6586,1973,13,beuttler,0.0,0.0,20.0
6587,1973,13,hailwood,0.0,0.0,23.0
6588,1973,13,ganley,0.0,0.0,21.0
6589,1973,13,mass,0.0,0.0,22.0
6590,1973,13,oliver,0.0,0.0,24.0
6591,1973,13,pescarolo,0.0,0.0,25.0
6592,1973,13,hill,0.0,0.0,26.0
6593,1973,13,galli,0.0,0.0,27.0
6594,1973,13,purley,0.0,0.0,0.0
6595,1973,13,scheckter,0.0,0.0,28.0
6596,1973,13,stommelen,0.0,0.0,29.0
6597,1973,14,stewart,69.0,5.0,1.0
6598,1973,14,emerson_fittipaldi,48.0,3.0,2.0
6599,1973,14,cevert,47.0,0.0,3.0
6600,1973,14,peterson,43.0,3.0,4.0
6601,1973,14,revson,27.0,1.0,5.0
6602,1973,14,hulme,23.0,1.0,6.0
6603,1973,14,reutemann,12.0,0.0,7.0
6604,1973,14,ickx,12.0,0.0,8.0
6605,1973,14,beltoise,6.0,0.0,12.0
6606,1973,14,hunt,8.0,0.0,9.0
6607,1973,14,pace,7.0,0.0,10.0
6608,1973,14,merzario,6.0,0.0,11.0
6609,1973,14,follmer,5.0,0.0,13.0
6610,1973,14,oliver,0.0,0.0,24.0
6611,1973,14,adamich,3.0,0.0,14.0
6612,1973,14,wilson_fittipaldi,3.0,0.0,15.0
6613,1973,14,lauda,2.0,0.0,16.0
6614,1973,14,regazzoni,2.0,0.0,17.0
6615,1973,14,ganley,0.0,0.0,22.0
6616,1973,14,lennep,1.0,0.0,18.0
6617,1973,14,amon,1.0,0.0,19.0
6618,1973,14,hailwood,0.0,0.0,21.0
6619,1973,14,beuttler,0.0,0.0,20.0
6620,1973,14,mass,0.0,0.0,23.0
6621,1973,14,pescarolo,0.0,0.0,25.0
6622,1973,14,hill,0.0,0.0,26.0
6623,1973,14,galli,0.0,0.0,27.0
6624,1973,14,purley,0.0,0.0,28.0
6625,1973,14,scheckter,0.0,0.0,29.0
6626,1973,14,stommelen,0.0,0.0,30.0
6627,1973,15,stewart,71.0,5.0,1.0
6628,1973,15,emerson_fittipaldi,54.0,3.0,2.0
6629,1973,15,peterson,43.0,3.0,4.0
6630,1973,15,cevert,47.0,0.0,3.0
6631,1973,15,revson,36.0,2.0,5.0
6632,1973,15,hulme,23.0,1.0,6.0
6633,1973,15,reutemann,12.0,0.0,7.0
6634,1973,15,hunt,8.0,0.0,10.0
6635,1973,15,ickx,12.0,0.0,8.0
6636,1973,15,beltoise,9.0,0.0,9.0
6637,1973,15,pace,7.0,0.0,11.0
6638,1973,15,merzario,6.0,0.0,12.0
6639,1973,15,follmer,5.0,0.0,13.0
6640,1973,15,oliver,4.0,0.0,14.0
6641,1973,15,adamich,3.0,0.0,15.0
6642,1973,15,wilson_fittipaldi,3.0,0.0,16.0
6643,1973,15,lauda,2.0,0.0,17.0
6644,1973,15,regazzoni,2.0,0.0,18.0
6645,1973,15,ganley,1.0,0.0,19.0
6646,1973,15,lennep,1.0,0.0,20.0
6647,1973,15,amon,1.0,0.0,21.0
6648,1973,15,hailwood,0.0,0.0,22.0
6649,1973,15,beuttler,0.0,0.0,23.0
6650,1973,15,mass,0.0,0.0,24.0
6651,1973,15,pescarolo,0.0,0.0,25.0
6652,1973,15,hill,0.0,0.0,26.0
6653,1973,15,galli,0.0,0.0,27.0
6654,1973,15,purley,0.0,0.0,28.0
6655,1973,15,scheckter,0.0,0.0,29.0
6656,1973,15,stommelen,0.0,0.0,30.0
6657,1974,1,hulme,0.0,0.0,0.0
6658,1974,1,lauda,0.0,0.0,0.0
6659,1974,1,regazzoni,0.0,0.0,0.0
6660,1974,1,hailwood,0.0,0.0,0.0
6661,1974,1,beltoise,0.0,0.0,0.0
6662,1974,1,depailler,0.0,0.0,0.0
6663,1974,1,reutemann,0.0,0.0,0.0
6664,1974,1,ganley,0.0,0.0,0.0
6665,1974,1,pescarolo,0.0,0.0,0.0
6666,1974,1,emerson_fittipaldi,0.0,0.0,0.0
6667,1974,1,edwards,0.0,0.0,0.0
6668,1974,1,watson,0.0,0.0,0.0
6669,1974,1,peterson,0.0,0.0,0.0
6670,1974,1,hill,0.0,0.0,0.0
6671,1974,1,ickx,0.0,0.0,0.0
6672,1974,1,robarts,0.0,0.0,0.0
6673,1974,1,stuck,0.0,0.0,0.0
6674,1974,1,migault,0.0,0.0,0.0
6675,1974,1,scheckter,0.0,0.0,0.0
6676,1974,1,pace,0.0,0.0,0.0
6677,1974,1,merzario,0.0,0.0,0.0
6678,1974,1,hunt,0.0,0.0,0.0
6679,1974,1,mass,0.0,0.0,0.0
6680,1974,1,revson,0.0,0.0,0.0
6681,1974,1,jarier,0.0,0.0,0.0
6682,1974,2,regazzoni,4.0,0.0,3.0
6683,1974,2,emerson_fittipaldi,0.0,0.0,10.0
6684,1974,2,hulme,9.0,1.0,1.0
6685,1974,2,lauda,6.0,0.0,2.0
6686,1974,2,hailwood,3.0,0.0,4.0
6687,1974,2,ickx,0.0,0.0,15.0
6688,1974,2,pace,0.0,0.0,20.0
6689,1974,2,beltoise,2.0,0.0,5.0
6690,1974,2,depailler,1.0,0.0,6.0
6691,1974,2,peterson,0.0,0.0,13.0
6692,1974,2,reutemann,0.0,0.0,7.0
6693,1974,2,ganley,0.0,0.0,8.0
6694,1974,2,pescarolo,0.0,0.0,9.0
6695,1974,2,hunt,0.0,0.0,22.0
6696,1974,2,hill,0.0,0.0,14.0
6697,1974,2,edwards,0.0,0.0,11.0
6698,1974,2,watson,0.0,0.0,12.0
6699,1974,2,scheckter,0.0,0.0,19.0
6700,1974,2,robarts,0.0,0.0,16.0
6701,1974,2,migault,0.0,0.0,18.0
6702,1974,2,mass,0.0,0.0,23.0
6703,1974,2,stuck,0.0,0.0,17.0
6704,1974,2,jarier,0.0,0.0,25.0
6705,1974,2,merzario,0.0,0.0,21.0
6706,1974,2,revson,0.0,0.0,24.0
6707,1974,3,regazzoni,10.0,0.0,1.0
6708,1974,3,reutemann,0.0,0.0,11.0
6709,1974,3,emerson_fittipaldi,9.0,1.0,2.0
6710,1974,3,hulme,9.0,1.0,3.0
6711,1974,3,hailwood,5.0,0.0,5.0
6712,1974,3,beltoise,2.0,0.0,8.0
6713,1974,3,lauda,6.0,0.0,4.0
6714,1974,3,ickx,4.0,0.0,6.0
6715,1974,3,depailler,1.0,0.0,9.0
6716,1974,3,pace,3.0,0.0,7.0
6717,1974,3,stuck,0.0,0.0,22.0
6718,1974,3,peterson,1.0,0.0,10.0
6719,1974,3,merzario,0.0,0.0,24.0
6720,1974,3,scheckter,0.0,0.0,18.0
6721,1974,3,ganley,0.0,0.0,12.0
6722,1974,3,pescarolo,0.0,0.0,13.0
6723,1974,3,hunt,0.0,0.0,14.0
6724,1974,3,brambilla,0.0,0.0,0.0
6725,1974,3,hill,0.0,0.0,15.0
6726,1974,3,edwards,0.0,0.0,16.0
6727,1974,3,watson,0.0,0.0,17.0
6728,1974,3,ian_scheckter,0.0,0.0,0.0
6729,1974,3,keizan,0.0,0.0,0.0
6730,1974,3,migault,0.0,0.0,20.0
6731,1974,3,robarts,0.0,0.0,19.0
6732,1974,3,mass,0.0,0.0,21.0
6733,1974,3,charlton,0.0,0.0,0.0
6734,1974,3,jarier,0.0,0.0,23.0
6735,1974,3,revson,0.0,0.0,25.0
6736,1974,3,driver,0.0,0.0,0.0
6737,1974,4,regazzoni,10.0,0.0,1.0
6738,1974,4,lauda,6.0,0.0,7.0
6739,1974,4,emerson_fittipaldi,9.0,1.0,3.0
6740,1974,4,hulme,9.0,1.0,4.0
6741,1974,4,reutemann,9.0,1.0,2.0
6742,1974,4,hailwood,9.0,0.0,5.0
6743,1974,4,beltoise,8.0,0.0,6.0
